-77,0
-44,1
-191,2
-302,3
-128,4
1,5
-68,6
-80,7
8,8
-5,9
-71,10
-24,11
-17,12
-48,13
-8,14
8,15
-63,16
12,17
14,18
-9,19
-28,20
-33,21
-184,22
13,23
-15,24
2,25
16,26
-1,27
7,28
9,29
-92,30
-1,31
17,32
-14,33
13,34
7,35
12,36
-102,37
-18,38
12,39
3,40
20,41
5,42
12,43
-4,44
-9,45
9,46
17,47
-1,48
-18,49
-9,50
10,51
-8,52
-45,53
14,54
-17,55
9,56
1,57
0,58
1,59
6,60
16,61
-5,62
14,63
-3,64
0,65
8,66
18,67
16,68
16,69
15,70
-1,71
18,72
14,73
11,74
-20,75
8,76
13,77
14,78
17,79
4,80
12,81
4,82
-4,83
11,84
17,85
10,86
13,87
14,88
11,89
18,90
17,91
7,92
1,93
15,94
-1,95
16,96
-9,97
15,98
12,99
-6,100
7,101
5,102
-10,103
2,104
5,105
6,106
2,107
10,108
-19,109
4,110
0,111
3,112
-1,113
-4,114
-7,115
15,116
13,117
2,118
-4,119
-4,120
10,121
1,122
10,123
21,124
17,125
4,126
-1,127
7,128
17,129
2,130
-10,131
17,132
-27,133
13,134
10,135
6,136
17,137
-24,138
-9,139
-8,140
12,141
14,142
14,143
2,144
16,145
15,146
16,147
-10,148
13,149
11,150
10,151
-13,152
15,153
14,154
15,155
13,156
11,157
11,158
13,159
-9,160
1,161
10,162
15,163
4,164
-9,165
13,166
4,167
10,168
8,169
2,170
-21,171
14,172
-2,173
7,174
4,175
7,176
3,177
17,178
15,179
-3,180
9,181
12,182
6,183
16,184
-3,185
8,186
14,187
2,188
6,189
4,190
5,191
3,192
20,193
10,194
7,195
5,196
16,197
2,198
19,199
15,200
11,201
-2,202
15,203
-5,204
12,205
12,206
18,207
13,208
17,209
12,210
3,211
10,212
7,213
15,214
4,215
-23,216
6,217
11,218
-5,219
11,220
10,221
1,222
3,223
16,224
2,225
12,226
12,227
4,228
12,229
12,230
8,231
12,232
12,233
-14,234
12,235
7,236
17,237
9,238
15,239
12,240
0,241
-5,242
8,243
-2,244
4,245
0,246
11,247
-2,248
6,249
17,250
13,251
12,252
4,253
6,254
9,255
11,256
5,257
15,258
14,259
12,260
8,261
15,262
12,263
-2,264
13,265
16,266
-8,267
8,268
6,269
7,270
17,271
17,272
14,273
11,274
-10,275
8,276
2,277
4,278
12,279
10,280
13,281
16,282
-5,283
10,284
-10,285
9,286
7,287
19,288
12,289
7,290
8,291
11,292
3,293
5,294
10,295
16,296
3,297
5,298
8,299
14,300
11,301
6,302
18,303
18,304
16,305
-3,306
10,307
18,308
17,309
16,310
15,311
14,312
16,313
17,314
7,315
7,316
12,317
-3,318
18,319
7,320
3,321
12,322
-1,323
13,324
8,325
2,326
-2,327
7,328
11,329
13,330
2,331
15,332
11,333
14,334
16,335
9,336
9,337
14,338
14,339
-1,340
11,341
7,342
14,343
14,344
14,345
10,346
19,347
11,348
5,349
13,350
2,351
17,352
8,353
9,354
0,355
6,356
8,357
19,358
14,359
6,360
2,361
11,362
6,363
-2,364
10,365
11,366
11,367
6,368
18,369
4,370
0,371
7,372
3,373
18,374
15,375
18,376
20,377
4,378
17,379
5,380
20,381
11,382
16,383
18,384
17,385
3,386
6,387
14,388
15,389
16,390
16,391
19,392
1,393
13,394
14,395
18,396
13,397
10,398
13,399
9,400
12,401
2,402
17,403
12,404
15,405
15,406
12,407
11,408
17,409
6,410
17,411
20,412
7,413
11,414
-4,415
7,416
11,417
16,418
7,419
6,420
18,421
7,422
4,423
13,424
9,425
14,426
5,427
15,428
11,429
9,430
16,431
10,432
4,433
14,434
8,435
8,436
17,437
18,438
7,439
8,440
13,441
3,442
10,443
-9,444
18,445
16,446
3,447
17,448
14,449
14,450
16,451
13,452
5,453
14,454
2,455
12,456
-9,457
19,458
1,459
15,460
12,461
15,462
4,463
4,464
15,465
10,466
8,467
16,468
10,469
14,470
9,471
-2,472
17,473
3,474
14,475
5,476
14,477
10,478
12,479
6,480
14,481
2,482
13,483
15,484
9,485
4,486
20,487
18,488
16,489
13,490
15,491
9,492
11,493
15,494
11,495
14,496
13,497
10,498
16,499
9,500
15,501
13,502
18,503
13,504
9,505
15,506
14,507
11,508
15,509
9,510
15,511
12,512
15,513
16,514
13,515
16,516
13,517
13,518
12,519
14,520
16,521
12,522
17,523
10,524
1,525
19,526
4,527
19,528
16,529
15,530
-2,531
18,532
6,533
10,534
19,535
16,536
13,537
20,538
15,539
14,540
15,541
18,542
17,543
18,544
16,545
3,546
5,547
13,548
16,549
14,550
10,551
5,552
12,553
9,554
18,555
12,556
16,557
15,558
12,559
7,560
6,561
10,562
15,563
7,564
21,565
10,566
15,567
12,568
-2,569
15,570
18,571
19,572
6,573
14,574
11,575
16,576
15,577
14,578
13,579
8,580
18,581
17,582
10,583
18,584
7,585
21,586
8,587
17,588
15,589
14,590
10,591
15,592
14,593
14,594
13,595
5,596
13,597
18,598
10,599
8,600
16,601
16,602
10,603
6,604
9,605
9,606
13,607
16,608
1,609
15,610
17,611
15,612
7,613
12,614
10,615
-1,616
11,617
15,618
16,619
17,620
8,621
14,622
5,623
14,624
10,625
16,626
12,627
13,628
15,629
16,630
16,631
16,632
14,633
0,634
-4,635
11,636
7,637
15,638
7,639
5,640
16,641
15,642
18,643
-2,644
14,645
13,646
12,647
0,648
10,649
16,650
0,651
12,652
12,653
13,654
15,655
11,656
5,657
15,658
19,659
16,660
12,661
15,662
8,663
3,664
3,665
8,666
13,667
18,668
11,669
12,670
14,671
13,672
12,673
12,674
11,675
18,676
4,677
16,678
12,679
18,680
12,681
13,682
3,683
3,684
14,685
13,686
14,687
18,688
8,689
4,690
15,691
3,692
16,693
8,694
13,695
11,696
13,697
11,698
13,699
3,700
17,701
8,702
19,703
11,704
14,705
2,706
12,707
16,708
18,709
14,710
15,711
19,712
15,713
7,714
15,715
12,716
2,717
15,718
7,719
17,720
13,721
7,722
12,723
7,724
18,725
16,726
17,727
12,728
17,729
0,730
15,731
7,732
3,733
9,734
15,735
3,736
9,737
9,738
7,739
17,740
4,741
11,742
18,743
13,744
14,745
13,746
17,747
14,748
9,749
17,750
14,751
16,752
6,753
11,754
15,755
5,756
8,757
16,758
17,759
14,760
9,761
21,762
8,763
4,764
10,765
12,766
16,767
13,768
9,769
17,770
-1,771
15,772
12,773
11,774
18,775
10,776
5,777
17,778
9,779
21,780
16,781
17,782
15,783
12,784
19,785
15,786
20,787
12,788
18,789
3,790
10,791
9,792
13,793
16,794
11,795
7,796
16,797
13,798
2,799
15,800
13,801
17,802
18,803
13,804
8,805
13,806
14,807
16,808
3,809
18,810
15,811
10,812
16,813
13,814
12,815
13,816
15,817
19,818
12,819
19,820
16,821
11,822
7,823
15,824
17,825
15,826
17,827
10,828
4,829
18,830
16,831
14,832
9,833
15,834
9,835
2,836
12,837
12,838
12,839
14,840
17,841
17,842
17,843
13,844
10,845
17,846
5,847
3,848
15,849
7,850
11,851
19,852
10,853
9,854
17,855
14,856
18,857
15,858
8,859
14,860
9,861
18,862
10,863
17,864
11,865
11,866
15,867
18,868
18,869
11,870
15,871
7,872
18,873
16,874
9,875
1,876
17,877
12,878
6,879
17,880
16,881
17,882
7,883
12,884
16,885
18,886
13,887
16,888
12,889
10,890
12,891
19,892
5,893
9,894
9,895
16,896
16,897
16,898
9,899
4,900
15,901
17,902
9,903
12,904
16,905
15,906
10,907
14,908
18,909
18,910
10,911
16,912
13,913
9,914
17,915
5,916
18,917
5,918
13,919
15,920
14,921
8,922
9,923
10,924
8,925
11,926
19,927
8,928
12,929
14,930
12,931
1,932
14,933
14,934
16,935
14,936
16,937
14,938
8,939
16,940
13,941
16,942
17,943
18,944
8,945
1,946
10,947
17,948
11,949
12,950
7,951
16,952
15,953
20,954
10,955
14,956
10,957
17,958
8,959
16,960
6,961
16,962
10,963
9,964
7,965
12,966
15,967
7,968
14,969
14,970
16,971
14,972
15,973
18,974
15,975
15,976
19,977
9,978
13,979
2,980
9,981
17,982
10,983
10,984
17,985
14,986
8,987
0,988
0,989
9,990
8,991
18,992
9,993
16,994
13,995
-4,996
14,997
14,998
16,999
14,1000
6,1001
16,1002
17,1003
15,1004
16,1005
14,1006
14,1007
15,1008
9,1009
16,1010
13,1011
15,1012
14,1013
7,1014
15,1015
10,1016
17,1017
14,1018
20,1019
8,1020
15,1021
16,1022
16,1023
16,1024
14,1025
9,1026
13,1027
10,1028
12,1029
16,1030
18,1031
12,1032
8,1033
16,1034
8,1035
3,1036
15,1037
11,1038
1,1039
18,1040
2,1041
8,1042
19,1043
17,1044
13,1045
20,1046
17,1047
10,1048
10,1049
13,1050
8,1051
13,1052
10,1053
7,1054
5,1055
8,1056
3,1057
4,1058
14,1059
18,1060
16,1061
6,1062
18,1063
16,1064
-12,1065
12,1066
17,1067
19,1068
14,1069
10,1070
14,1071
16,1072
1,1073
14,1074
17,1075
14,1076
17,1077
15,1078
15,1079
10,1080
12,1081
8,1082
9,1083
18,1084
14,1085
10,1086
13,1087
9,1088
18,1089
15,1090
16,1091
2,1092
15,1093
14,1094
15,1095
11,1096
18,1097
12,1098
20,1099
11,1100
17,1101
-1,1102
13,1103
17,1104
4,1105
18,1106
14,1107
13,1108
13,1109
14,1110
14,1111
6,1112
18,1113
17,1114
7,1115
6,1116
14,1117
15,1118
15,1119
9,1120
17,1121
-3,1122
14,1123
18,1124
8,1125
18,1126
3,1127
10,1128
17,1129
15,1130
3,1131
14,1132
13,1133
12,1134
17,1135
15,1136
19,1137
13,1138
17,1139
14,1140
14,1141
16,1142
10,1143
16,1144
13,1145
17,1146
12,1147
5,1148
2,1149
15,1150
14,1151
12,1152
12,1153
11,1154
18,1155
16,1156
-1,1157
13,1158
12,1159
16,1160
3,1161
6,1162
9,1163
13,1164
-5,1165
19,1166
5,1167
12,1168
7,1169
18,1170
17,1171
13,1172
13,1173
13,1174
9,1175
18,1176
9,1177
15,1178
12,1179
12,1180
13,1181
18,1182
14,1183
14,1184
5,1185
16,1186
18,1187
6,1188
17,1189
14,1190
14,1191
12,1192
4,1193
10,1194
2,1195
14,1196
8,1197
14,1198
5,1199
11,1200
14,1201
15,1202
14,1203
14,1204
19,1205
8,1206
17,1207
19,1208
3,1209
9,1210
0,1211
8,1212
14,1213
20,1214
12,1215
12,1216
2,1217
15,1218
15,1219
7,1220
16,1221
7,1222
15,1223
16,1224
7,1225
13,1226
10,1227
13,1228
13,1229
12,1230
13,1231
6,1232
14,1233
13,1234
13,1235
5,1236
17,1237
7,1238
10,1239
12,1240
9,1241
13,1242
13,1243
12,1244
13,1245
14,1246
16,1247
5,1248
16,1249
14,1250
9,1251
13,1252
15,1253
13,1254
13,1255
14,1256
-3,1257
11,1258
14,1259
15,1260
14,1261
5,1262
13,1263
17,1264
13,1265
12,1266
17,1267
19,1268
16,1269
15,1270
9,1271
10,1272
8,1273
8,1274
15,1275
16,1276
13,1277
4,1278
5,1279
15,1280
19,1281
12,1282
15,1283
13,1284
15,1285
7,1286
10,1287
13,1288
16,1289
17,1290
13,1291
19,1292
16,1293
15,1294
13,1295
17,1296
15,1297
15,1298
20,1299
16,1300
8,1301
10,1302
15,1303
11,1304
10,1305
12,1306
19,1307
13,1308
10,1309
10,1310
10,1311
16,1312
13,1313
13,1314
12,1315
13,1316
13,1317
13,1318
16,1319
20,1320
4,1321
15,1322
11,1323
14,1324
16,1325
13,1326
5,1327
16,1328
10,1329
6,1330
12,1331
12,1332
11,1333
11,1334
15,1335
7,1336
14,1337
15,1338
15,1339
18,1340
16,1341
15,1342
13,1343
13,1344
5,1345
13,1346
14,1347
4,1348
13,1349
12,1350
14,1351
13,1352
15,1353
17,1354
18,1355
19,1356
-2,1357
17,1358
10,1359
15,1360
16,1361
17,1362
9,1363
20,1364
12,1365
14,1366
15,1367
5,1368
7,1369
9,1370
18,1371
17,1372
17,1373
10,1374
10,1375
13,1376
14,1377
16,1378
9,1379
17,1380
15,1381
3,1382
13,1383
10,1384
15,1385
9,1386
9,1387
11,1388
12,1389
13,1390
13,1391
14,1392
18,1393
10,1394
11,1395
16,1396
15,1397
17,1398
10,1399
19,1400
13,1401
14,1402
12,1403
18,1404
7,1405
14,1406
16,1407
12,1408
13,1409
-6,1410
10,1411
10,1412
16,1413
16,1414
11,1415
13,1416
13,1417
10,1418
18,1419
17,1420
12,1421
2,1422
13,1423
16,1424
17,1425
16,1426
15,1427
9,1428
17,1429
13,1430
18,1431
12,1432
16,1433
9,1434
13,1435
13,1436
6,1437
14,1438
16,1439
15,1440
11,1441
10,1442
9,1443
16,1444
16,1445
7,1446
12,1447
9,1448
11,1449
11,1450
12,1451
13,1452
17,1453
16,1454
8,1455
16,1456
19,1457
17,1458
10,1459
18,1460
17,1461
17,1462
16,1463
19,1464
10,1465
16,1466
11,1467
18,1468
9,1469
14,1470
16,1471
15,1472
