-32,0
-41,1
-48,2
12,3
-54,4
-56,5
-96,6
-47,7
10,8
-65,9
-52,10
-28,11
-11,12
-18,13
15,14
-2,15
8,16
-35,17
-44,18
-12,19
-23,20
10,21
10,22
-1,23
-45,24
-51,25
19,26
0,27
-19,28
6,29
-12,30
14,31
9,32
9,33
8,34
17,35
-13,36
-5,37
-10,38
-6,39
9,40
-6,41
16,42
12,43
-14,44
-11,45
6,46
18,47
7,48
7,49
11,50
8,51
-4,52
1,53
-18,54
10,55
17,56
8,57
-1,58
-11,59
15,60
-1,61
11,62
14,63
-4,64
-10,65
-5,66
16,67
-1,68
12,69
-12,70
15,71
-2,72
7,73
14,74
17,75
12,76
-1,77
16,78
16,79
13,80
12,81
18,82
14,83
-1,84
-8,85
19,86
15,87
3,88
11,89
8,90
1,91
-10,92
-23,93
18,94
6,95
17,96
12,97
-20,98
1,99
11,100
17,101
6,102
7,103
9,104
-5,105
4,106
12,107
-16,108
-2,109
16,110
-2,111
8,112
-7,113
-17,114
8,115
-10,116
2,117
-3,118
-9,119
17,120
-2,121
14,122
2,123
20,124
9,125
18,126
1,127
15,128
15,129
-12,130
-9,131
11,132
5,133
-4,134
9,135
4,136
10,137
13,138
10,139
2,140
3,141
19,142
0,143
18,144
7,145
18,146
14,147
-12,148
14,149
2,150
4,151
12,152
15,153
11,154
7,155
-9,156
-12,157
12,158
11,159
14,160
15,161
17,162
-7,163
8,164
14,165
8,166
4,167
-11,168
9,169
20,170
14,171
10,172
9,173
14,174
2,175
17,176
4,177
15,178
7,179
9,180
-2,181
12,182
11,183
4,184
2,185
6,186
10,187
8,188
17,189
11,190
13,191
1,192
18,193
4,194
10,195
5,196
12,197
17,198
10,199
15,200
1,201
9,202
14,203
11,204
12,205
6,206
3,207
11,208
-42,209
8,210
-3,211
-9,212
11,213
15,214
18,215
10,216
-29,217
10,218
6,219
9,220
3,221
18,222
-7,223
7,224
13,225
14,226
17,227
7,228
11,229
-7,230
11,231
10,232
7,233
5,234
11,235
11,236
14,237
9,238
0,239
12,240
16,241
17,242
14,243
8,244
4,245
8,246
6,247
21,248
17,249
19,250
10,251
8,252
-3,253
14,254
16,255
12,256
17,257
16,258
15,259
11,260
11,261
9,262
10,263
5,264
4,265
-4,266
5,267
15,268
17,269
9,270
13,271
9,272
9,273
14,274
11,275
9,276
-1,277
18,278
13,279
0,280
15,281
11,282
6,283
11,284
11,285
18,286
12,287
14,288
16,289
-5,290
15,291
10,292
20,293
18,294
17,295
20,296
13,297
14,298
15,299
18,300
17,301
13,302
2,303
15,304
-7,305
16,306
0,307
9,308
19,309
3,310
8,311
-2,312
5,313
17,314
4,315
16,316
3,317
0,318
18,319
17,320
-3,321
15,322
10,323
4,324
6,325
17,326
12,327
-4,328
16,329
2,330
13,331
15,332
18,333
9,334
6,335
16,336
4,337
18,338
19,339
13,340
11,341
12,342
11,343
7,344
8,345
12,346
17,347
5,348
-1,349
4,350
1,351
16,352
19,353
16,354
11,355
8,356
3,357
7,358
7,359
0,360
15,361
5,362
16,363
12,364
10,365
16,366
20,367
8,368
19,369
14,370
18,371
-1,372
13,373
13,374
9,375
3,376
15,377
10,378
14,379
12,380
15,381
10,382
9,383
11,384
11,385
-5,386
7,387
9,388
10,389
17,390
9,391
5,392
15,393
10,394
15,395
15,396
14,397
0,398
18,399
8,400
11,401
-3,402
10,403
2,404
19,405
13,406
8,407
13,408
17,409
7,410
0,411
16,412
17,413
16,414
6,415
11,416
19,417
14,418
10,419
9,420
6,421
14,422
9,423
12,424
8,425
11,426
14,427
4,428
10,429
11,430
5,431
14,432
18,433
8,434
5,435
13,436
13,437
16,438
8,439
1,440
12,441
2,442
9,443
11,444
13,445
0,446
-3,447
7,448
11,449
-6,450
15,451
18,452
11,453
13,454
17,455
16,456
18,457
4,458
5,459
16,460
9,461
8,462
15,463
8,464
1,465
12,466
8,467
18,468
14,469
12,470
16,471
14,472
13,473
12,474
13,475
17,476
11,477
11,478
1,479
5,480
8,481
-6,482
9,483
1,484
16,485
5,486
9,487
13,488
15,489
16,490
10,491
10,492
11,493
3,494
15,495
17,496
9,497
14,498
10,499
11,500
15,501
-1,502
20,503
5,504
19,505
-2,506
9,507
6,508
5,509
-4,510
7,511
15,512
4,513
12,514
14,515
15,516
18,517
12,518
19,519
18,520
8,521
8,522
16,523
9,524
11,525
12,526
12,527
16,528
8,529
20,530
7,531
13,532
8,533
12,534
5,535
16,536
6,537
11,538
19,539
6,540
19,541
15,542
16,543
18,544
10,545
7,546
5,547
12,548
10,549
19,550
10,551
11,552
18,553
17,554
4,555
10,556
17,557
12,558
7,559
5,560
13,561
-1,562
12,563
10,564
16,565
6,566
18,567
13,568
9,569
-10,570
6,571
13,572
12,573
13,574
6,575
12,576
14,577
11,578
10,579
-4,580
13,581
11,582
18,583
15,584
16,585
-4,586
14,587
10,588
10,589
13,590
13,591
15,592
12,593
12,594
12,595
8,596
8,597
19,598
1,599
14,600
12,601
10,602
7,603
14,604
12,605
7,606
13,607
8,608
13,609
9,610
13,611
17,612
16,613
14,614
18,615
16,616
11,617
14,618
12,619
19,620
12,621
15,622
6,623
17,624
5,625
15,626
15,627
12,628
12,629
13,630
9,631
9,632
14,633
19,634
12,635
14,636
12,637
17,638
15,639
12,640
14,641
4,642
7,643
16,644
1,645
12,646
11,647
3,648
11,649
20,650
15,651
-10,652
10,653
15,654
15,655
17,656
14,657
7,658
13,659
8,660
5,661
14,662
6,663
17,664
16,665
18,666
10,667
2,668
14,669
14,670
11,671
16,672
7,673
17,674
11,675
19,676
16,677
12,678
8,679
11,680
1,681
15,682
-3,683
15,684
18,685
16,686
10,687
18,688
1,689
8,690
20,691
10,692
19,693
17,694
15,695
11,696
10,697
14,698
11,699
9,700
2,701
14,702
20,703
5,704
14,705
17,706
16,707
10,708
10,709
13,710
17,711
8,712
14,713
14,714
11,715
15,716
10,717
15,718
3,719
10,720
5,721
16,722
2,723
6,724
16,725
0,726
17,727
-2,728
17,729
14,730
17,731
14,732
15,733
17,734
8,735
7,736
4,737
11,738
10,739
14,740
11,741
15,742
15,743
19,744
12,745
0,746
16,747
6,748
16,749
0,750
18,751
13,752
12,753
6,754
15,755
15,756
6,757
19,758
14,759
17,760
13,761
14,762
8,763
5,764
12,765
6,766
12,767
13,768
11,769
5,770
14,771
15,772
16,773
13,774
4,775
14,776
13,777
11,778
10,779
5,780
18,781
19,782
6,783
9,784
20,785
17,786
13,787
8,788
8,789
11,790
12,791
14,792
8,793
6,794
13,795
17,796
13,797
15,798
14,799
17,800
6,801
17,802
15,803
11,804
16,805
17,806
17,807
14,808
13,809
15,810
19,811
13,812
13,813
16,814
16,815
16,816
10,817
15,818
9,819
14,820
9,821
11,822
12,823
17,824
11,825
17,826
18,827
17,828
14,829
15,830
7,831
2,832
15,833
14,834
13,835
14,836
11,837
19,838
19,839
12,840
14,841
18,842
19,843
14,844
18,845
15,846
11,847
15,848
3,849
14,850
15,851
7,852
11,853
16,854
13,855
7,856
5,857
-5,858
16,859
10,860
12,861
14,862
14,863
-17,864
17,865
13,866
11,867
11,868
18,869
11,870
12,871
9,872
19,873
8,874
3,875
10,876
14,877
13,878
19,879
12,880
9,881
10,882
18,883
8,884
14,885
14,886
9,887
7,888
5,889
11,890
14,891
14,892
4,893
14,894
12,895
12,896
7,897
15,898
18,899
11,900
9,901
4,902
7,903
17,904
13,905
12,906
18,907
9,908
16,909
14,910
16,911
18,912
19,913
12,914
11,915
1,916
19,917
16,918
17,919
14,920
-2,921
8,922
3,923
13,924
14,925
9,926
14,927
12,928
18,929
11,930
13,931
15,932
9,933
6,934
11,935
9,936
11,937
15,938
12,939
7,940
16,941
16,942
1,943
14,944
15,945
14,946
0,947
16,948
11,949
12,950
15,951
8,952
16,953
14,954
16,955
14,956
17,957
15,958
17,959
14,960
6,961
6,962
13,963
10,964
18,965
14,966
11,967
8,968
13,969
7,970
13,971
9,972
14,973
16,974
16,975
14,976
8,977
14,978
12,979
17,980
15,981
17,982
11,983
9,984
14,985
9,986
18,987
12,988
16,989
13,990
17,991
8,992
17,993
9,994
14,995
16,996
7,997
5,998
16,999
6,1000
17,1001
16,1002
-4,1003
14,1004
10,1005
8,1006
13,1007
9,1008
15,1009
8,1010
10,1011
16,1012
8,1013
8,1014
16,1015
9,1016
16,1017
12,1018
17,1019
16,1020
16,1021
18,1022
6,1023
16,1024
14,1025
14,1026
-4,1027
13,1028
5,1029
17,1030
7,1031
17,1032
7,1033
17,1034
11,1035
7,1036
7,1037
12,1038
10,1039
7,1040
0,1041
15,1042
13,1043
14,1044
16,1045
17,1046
7,1047
13,1048
14,1049
16,1050
12,1051
10,1052
12,1053
18,1054
15,1055
16,1056
17,1057
12,1058
17,1059
18,1060
16,1061
18,1062
11,1063
16,1064
10,1065
15,1066
20,1067
9,1068
16,1069
18,1070
16,1071
9,1072
5,1073
13,1074
14,1075
17,1076
14,1077
10,1078
14,1079
9,1080
12,1081
12,1082
0,1083
17,1084
19,1085
15,1086
14,1087
16,1088
14,1089
-1,1090
16,1091
11,1092
1,1093
9,1094
7,1095
14,1096
16,1097
12,1098
16,1099
16,1100
18,1101
18,1102
15,1103
10,1104
16,1105
18,1106
15,1107
18,1108
17,1109
6,1110
12,1111
18,1112
16,1113
18,1114
13,1115
18,1116
15,1117
15,1118
14,1119
9,1120
16,1121
12,1122
11,1123
15,1124
17,1125
19,1126
13,1127
12,1128
13,1129
9,1130
5,1131
17,1132
10,1133
9,1134
6,1135
10,1136
16,1137
15,1138
15,1139
16,1140
1,1141
14,1142
9,1143
12,1144
14,1145
10,1146
7,1147
11,1148
17,1149
11,1150
12,1151
-4,1152
11,1153
10,1154
12,1155
12,1156
15,1157
14,1158
18,1159
19,1160
15,1161
16,1162
13,1163
15,1164
14,1165
15,1166
13,1167
7,1168
7,1169
18,1170
18,1171
14,1172
8,1173
15,1174
16,1175
11,1176
13,1177
10,1178
20,1179
7,1180
15,1181
9,1182
17,1183
7,1184
16,1185
11,1186
16,1187
9,1188
11,1189
14,1190
10,1191
16,1192
12,1193
13,1194
10,1195
13,1196
17,1197
14,1198
16,1199
18,1200
15,1201
9,1202
13,1203
10,1204
17,1205
17,1206
17,1207
7,1208
10,1209
5,1210
17,1211
14,1212
12,1213
20,1214
10,1215
15,1216
13,1217
4,1218
13,1219
17,1220
15,1221
15,1222
15,1223
12,1224
8,1225
10,1226
13,1227
10,1228
17,1229
13,1230
14,1231
11,1232
15,1233
9,1234
8,1235
16,1236
4,1237
13,1238
7,1239
14,1240
17,1241
17,1242
13,1243
17,1244
4,1245
7,1246
12,1247
13,1248
17,1249
17,1250
